timestamp,elapsed_seconds,route_pending_keys
1780559303,0,9544
1780559305,2,7496
1780559307,4,6472
1780559309,6,5448
1780559312,9,4424
1780559314,11,3400
1780559316,13,2376
1780559318,15,1352
1780559320,17,1352
1780559322,19,328
1780559325,22,0
