timestamp,elapsed_seconds,route_pending_keys
1780846653,0,8515
1780846656,3,7491
1780846658,5,6467
1780846660,7,5443
1780846662,9,4419
1780846665,12,3395
1780846667,14,2371
1780846669,16,2371
1780846672,19,1347
1780846674,21,1347
1780846676,23,323
1780846678,25,0
