timestamp,elapsed_seconds,route_pending_keys
1780846693,0,17952
1780846695,2,17952
1780846697,4,16928
1780846699,6,14880
1780846701,8,13856
1780846704,11,12832
1780846706,13,11808
1780846708,15,9760
1780846710,17,7712
1780846712,19,5664
1780846714,21,0
