timestamp,elapsed_seconds,route_pending_keys
1780759792,0,8976
1780759795,3,8976
1780759797,5,7952
1780759800,8,7952
1780759802,10,7952
1780759805,13,7952
1780759807,15,7952
1780759810,18,6928
1780759812,20,6928
1780759815,23,6928
1780759817,25,6928
1780759820,28,5904
1780759822,30,5904
1780759825,33,5904
1780759827,35,5904
1780759830,38,4880
1780759832,40,4880
1780759835,43,4880
1780759837,45,3856
1780759840,48,3856
1780759842,50,2832
1780759845,53,784
1780759847,55,0
