timestamp,elapsed_seconds,route_pending_keys
1780761327,0,8773
1780761329,2,8773
1780761331,4,7749
1780761334,7,6725
1780761336,9,6725
1780761338,11,5701
1780761341,14,5701
1780761343,16,4677
1780761345,18,3653
1780761347,20,3653
1780761350,23,3653
1780761352,25,3653
1780761354,27,2629
1780761357,30,2629
1780761359,32,2629
1780761361,34,1605
1780761364,37,1605
1780761366,39,581
1780761368,41,581
1780761370,43,581
1780761373,46,0
