timestamp,elapsed_seconds,route_pending_keys
1780766075,0,2797
1780766078,3,2797
1780766081,6,2797
1780766084,9,2797
1780766088,13,2797
1780766092,17,2797
1780766096,21,2797
1780766099,24,2797
1780766102,27,1773
1780766106,31,1773
1780766110,35,1773
1780766113,38,1773
1780766116,41,1773
1780766120,45,1773
1780766124,49,1773
1780766127,52,1773
1780766131,56,749
1780766134,59,749
1780766138,63,749
1780766141,66,749
1780766145,70,749
1780766148,73,749
1780766151,76,0
