timestamp,elapsed_seconds,route_pending_keys
1780766198,1,8976
1780766200,3,8976
1780766203,6,8976
1780766205,8,8976
1780766208,11,8976
1780766211,14,7952
1780766213,16,7952
1780766216,19,7952
1780766219,22,7952
1780766221,24,7952
1780766224,27,6928
1780766226,29,6928
1780766229,32,6928
1780766232,35,6928
1780766234,37,5904
1780766237,40,5904
1780766240,43,5904
1780766242,45,4880
1780766245,48,4880
1780766247,50,3856
1780766250,53,2832
1780766252,55,784
1780766255,58,0
