timestamp,elapsed_seconds,route_pending_keys
1780768123,1,3347
1780768125,3,3347
1780768128,6,3347
1780768132,10,3347
1780768135,13,3347
1780768138,16,3347
1780768142,20,3347
1780768145,23,2323
1780768148,26,2323
1780768151,29,1299
1780768154,32,1299
1780768157,35,1299
1780768160,38,1299
1780768163,41,1299
1780768167,45,275
1780768170,48,275
1780768173,51,275
1780768176,54,275
1780768178,56,275
1780768181,59,275
1780768184,62,275
1780768187,65,275
1780768190,68,0
