timestamp,elapsed_seconds,route_pending_keys
1780760185,0,7952
1780760187,2,7952
1780760190,5,6928
1780760192,7,6928
1780760195,10,6928
1780760197,12,5904
1780760200,15,5904
1780760203,18,5904
1780760205,20,5904
1780760208,23,4880
1780760211,26,4880
1780760213,28,4880
1780760216,31,3856
1780760218,33,2832
1780760221,36,1808
1780760223,38,0
