timestamp,appl_db_keys,route_pending_keys
1780761274,179,0
1780761276,1389,79
1780761277,3802,125
1780761279,6318,319
1780761280,8503,1607
1780761282,11450,3432
1780761283,14172,5336
1780761285,16935,6998
1780761286,19763,8992
1780761288,21288,10205
1780761290,22384,11258
1780761291,22685,10499
1780761293,22853,10691
1780761295,23012,9827
1780761296,23138,9947
1780761298,23268,10051
1780761299,23396,10179
1780761301,23524,9295
1780761303,23644,9411
1780761304,23748,8515
1780761306,23876,8623
1780761307,24004,7728
1780761309,24132,7843
1780761310,24226,7969
1780761312,24354,7043
1780761313,24482,7171
1780761315,24580,6275
1780761316,24738,6403
1780761318,24854,5507
1780761319,24964,5635
1780761321,25092,4712
1780761322,26338,6115
1780761324,28043,7725
1780761326,29220,7872
1780761327,30182,8773
1780761328,30182,8773
1780761330,30182,7749
1780761331,30182,7749
1780761333,30182,6725
1780761334,30180,6725
1780761336,30182,6725
1780761337,30182,5701
1780761339,30182,5701
1780761340,30182,5701
1780761341,30182,4677
1780761343,30180,4677
1780761344,30180,4677
1780761346,30182,3653
1780761347,30182,3653
1780761348,30182,3653
1780761350,30182,3653
1780761352,30182,3653
1780761353,30182,2629
1780761355,30182,2629
1780761357,30180,2629
1780761358,30182,2629
1780761360,30182,2629
1780761361,30182,2629
1780761362,30182,1605
1780761364,30180,1605
1780761365,30182,1605
1780761366,30182,581
1780761367,30180,581
1780761369,30180,581
1780761370,30180,581
1780761371,30182,581
1780761372,30181,0
1780761374,30181,0
1780761375,30181,0
1780761376,30181,0
1780761378,30181,0
1780761379,30181,0
1780761380,30181,0
1780761382,30181,0
1780761383,30181,0
1780761384,30181,0
1780761386,30181,0
1780761387,30181,0
1780761389,30181,0
1780761390,30179,0
1780761391,30181,0
1780761393,30181,0
1780761394,30179,0
1780761395,30179,0
1780761397,30181,0
1780761398,30181,0
1780761399,30181,0
1780761401,30179,0
1780761402,30181,0
1780761403,30181,0
1780761405,30179,0
1780761406,30181,0
1780761407,30181,0
1780761408,30181,0
1780761410,30181,0
1780761411,30181,0
1780761413,30181,0
1780761414,30181,0
1780761416,30179,0
1780761417,30181,0
1780761419,30181,0
1780761420,30181,0
1780761422,30181,0
1780761423,30179,0
1780761424,30181,0
1780761426,30181,0
1780761427,30181,0
1780761428,30181,0
1780761430,30179,0
1780761431,30181,0
1780761432,30181,0
1780761433,30179,0
1780761435,30179,0
1780761436,30181,0
1780761437,30181,0
1780761439,30181,0
1780761440,30179,0
1780761441,30181,0
1780761442,30181,0
1780761444,30181,0
1780761445,30181,0
1780761446,30181,0
1780761448,30181,0
1780761449,30181,0
1780761450,30181,0
1780761451,30181,0
1780761453,30181,0
1780761454,30181,0
1780761455,30179,0
1780761457,30181,0
1780761458,30181,0
1780761459,30181,0
1780761461,30181,0
1780761462,30181,0
1780761463,30181,0
1780761464,30181,0
1780761466,30181,0
1780761467,30181,0
1780761468,30181,0
1780761470,30181,0
1780761471,30181,0
1780761472,30181,0
1780761474,30179,0
1780761476,30181,0
1780761477,30181,0
1780761479,30181,0
1780761480,30181,0
1780761481,30181,0
1780761483,30179,0
1780761484,30181,0
1780761486,30181,0
1780761487,30179,0
1780761489,30181,0
1780761490,30181,0
1780761492,30181,0
1780761493,30179,0
1780761495,30179,0
1780761496,30181,0
1780761497,30181,0
1780761499,30181,0
1780761501,30181,0
1780761502,30181,0
1780761503,30181,0
1780761505,30181,0
1780761506,30181,0
1780761507,30181,0
1780761509,30181,0
1780761510,30181,0
1780761511,30179,0
1780761513,30179,0
1780761514,30181,0
1780761515,30181,0
1780761517,30181,0
1780761518,30181,0
1780761519,30181,0
1780761521,30181,0
1780761522,30181,0
1780761523,30181,0
1780761525,30181,0
1780761526,30181,0
1780761527,30181,0
1780761528,30181,0
1780761530,30181,0
1780761531,30181,0
1780761533,30181,0
1780761534,30181,0
1780761536,30181,0
1780761537,30181,0
1780761538,30179,0
1780761540,30179,0
1780761541,30181,0
1780761543,30181,0
1780761544,30181,0
1780761545,30181,0
1780761547,30181,0
1780761548,30181,0
1780761549,30181,0
1780761550,30181,0
1780761552,30179,0
1780761553,30179,0
1780761554,30181,0
1780761556,30181,0
1780761557,30181,0
1780761558,30181,0
1780761559,30181,0
1780761561,30181,0
1780761562,30181,0
1780761563,30181,0
1780761565,30181,0
1780761566,30179,0
1780761567,30181,0
1780761568,30181,0
1780761570,30181,0
1780761571,30181,0
1780761572,30179,0
1780761573,30179,0
