timestamp,elapsed_seconds,route_pending_keys
1780768037,0,7952
1780768040,3,7952
1780768042,5,6928
1780768045,8,6928
1780768047,10,5904
1780768050,13,5904
1780768052,15,5904
1780768055,18,4880
1780768057,20,3856
1780768060,23,2832
1780768062,25,0
