timestamp,elapsed_seconds,route_pending_keys
1780767891,0,4385
1780767895,4,3361
1780767897,6,3361
1780767901,10,2337
1780767904,13,2337
1780767907,16,2337
1780767910,19,1313
1780767913,22,1313
1780767917,26,1313
1780767920,29,1313
1780767923,32,1313
1780767926,35,1313
1780767929,38,289
1780767932,41,289
1780767935,44,289
1780767938,47,289
1780767942,51,289
1780767945,54,0
