timestamp,appl_db_keys,route_pending_keys
1780760230,179,0
1780760233,278,0
1780760236,473,12
1780760238,772,53
1780760241,1543,126
1780760243,2058,233
1780760245,2694,159
1780760248,3118,602
1780760250,3701,82
1780760255,3843,248
1780760257,4177,595
1780760259,4474,930
1780760261,4803,233
1780760264,5218,638
1780760266,5765,1177
1780760268,6230,1657
1780760270,6636,2040
1780760272,7030,1390
1780760274,7404,1811
1780760276,8232,2647
1780760278,8815,3212
1780760280,9150,3521
1780760282,9377,2701
1780760284,9790,3149
1780760286,10102,3447
1780760288,10569,3941
1780760290,10923,4272
1780760291,11295,4622
1780760293,11600,4963
1780760295,11878,5212
1780760297,12040,4368
1780760298,12494,4858
1780760301,13197,5547
1780760303,13917,6338
1780760305,14728,7149
1780760307,15614,6953
1780760309,16187,7505
1780760311,16662,7987
1780760313,17473,8824
1780760315,18270,9630
1780760317,19271,10591
1780760319,19787,11101
1780760321,20182,11433
1780760323,20182,11433
1780760326,20182,11433
1780760328,20182,11433
1780760330,20182,11433
1780760332,20182,10409
1780760334,20182,10409
1780760337,20182,10409
1780760340,20182,10409
1780760342,20182,10409
1780760344,20182,10409
1780760346,20182,10409
1780760349,20182,10409
1780760352,20182,10409
1780760355,20182,10409
1780760358,20182,9385
1780760360,20182,9385
1780760363,20182,9385
1780760365,20182,9385
1780760368,20182,9385
1780760371,20182,9385
1780760373,20182,9385
1780760375,20182,9385
1780760378,20182,9385
1780760380,20182,8361
1780760381,20182,8361
1780760383,20182,8361
1780760385,20180,8361
1780760386,20182,8361
1780760388,20182,7337
1780760389,20182,7337
1780760391,20182,7337
1780760393,20182,7337
1780760394,20182,7337
1780760396,20182,6313
1780760398,20182,6313
1780760399,20180,6313
1780760401,20182,5289
1780760403,20182,5289
1780760404,20182,4265
1780760406,20182,4265
1780760407,20182,3241
1780760409,20182,3241
1780760410,20182,3241
1780760412,20180,3241
1780760414,20182,2217
1780760415,20182,2217
1780760417,20180,1193
1780760418,20182,1193
1780760420,20182,1193
1780760421,20182,1193
1780760423,20180,169
1780760424,20182,169
1780760426,20180,169
1780760427,20181,0
1780760429,20181,0
1780760431,20181,0
1780760432,20181,0
1780760434,20181,0
1780760435,20181,0
1780760437,20181,0
1780760438,20181,0
1780760440,20181,0
1780760441,20179,0
1780760443,20181,0
1780760445,20181,0
1780760447,20181,0
1780760448,20181,0
1780760450,20181,0
1780760452,20181,0
1780760453,20181,0
1780760455,20181,0
1780760457,20181,0
1780760458,20181,0
1780760460,20181,0
1780760462,20181,0
1780760463,20179,0
1780760465,20181,0
1780760466,20181,0
1780760468,20181,0
1780760469,20181,0
1780760471,20181,0
1780760472,20181,0
1780760473,20181,0
1780760475,20179,0
1780760477,20181,0
1780760478,20181,0
1780760480,20181,0
1780760481,20181,0
1780760483,20181,0
1780760484,20181,0
1780760486,20181,0
1780760487,20181,0
1780760489,20181,0
1780760490,20181,0
1780760492,20181,0
1780760493,20179,0
1780760495,20179,0
1780760496,20181,0
1780760498,20181,0
1780760499,20181,0
1780760501,20181,0
1780760503,20181,0
1780760505,20181,0
1780760506,20181,0
1780760508,20181,0
1780760510,20181,0
1780760511,20181,0
1780760513,20181,0
1780760514,20179,0
1780760516,20181,0
1780760517,20181,0
1780760519,20181,0
1780760520,20179,0
1780760522,20181,0
1780760523,20181,0
1780760525,20181,0
1780760527,20181,0
1780760528,20181,0
