timestamp,appl_db_keys,route_pending_keys
1780849748,179,0
1780849750,1548,1
1780849752,3515,0
1780849753,5033,0
1780849755,7030,1
1780849757,9099,0
1780849758,10557,0
1780849760,12319,1
1780849761,13790,1
1780849763,15465,1
1780849764,17216,1
1780849766,19295,1
1780849767,20179,0
1780849769,20179,0
1780849770,20179,0
1780849771,20179,0
1780849773,20179,0
1780849774,20179,0
1780849775,20179,0
1780849776,20179,0
1780849778,20179,0
1780849779,20179,0
1780849781,20179,0
1780849783,20179,0
1780849785,20179,0
1780849786,20179,0
1780849787,20179,0
1780849789,20179,0
1780849790,20179,0
1780849791,20179,0
1780849792,20179,0
