timestamp,appl_db_keys,route_pending_keys
1780849689,179,0
1780849690,1867,1
1780849692,3879,0
1780849694,5515,1
1780849695,7305,2
1780849697,8778,1
1780849699,10179,0
1780849700,10179,0
1780849702,10179,0
1780849703,10179,0
1780849704,10179,0
1780849705,10179,0
1780849707,10179,0
1780849708,10179,0
1780849709,10179,0
1780849710,10179,0
1780849711,10179,0
1780849713,10179,0
1780849714,10179,0
1780849715,10179,0
1780849716,10179,0
1780849718,10179,0
1780849719,10179,0
1780849721,10179,0
1780849723,10179,0
1780849724,10179,0
1780849725,10179,0
1780849727,10179,0
1780849728,10179,0
1780849729,10179,0
1780849730,10179,0
1780849732,10179,0
1780849733,10179,0
