timestamp,elapsed_seconds,route_pending_keys
1780760538,0,17952
1780760540,2,17952
1780760542,4,16928
1780760544,6,15904
1780760546,8,14880
1780760548,10,13856
1780760551,13,11808
1780760553,15,10784
1780760555,17,8736
1780760557,19,6688
1780760559,21,4640
1780760562,24,0
